defined_class	defined_class_label	participant	participant_label
http://purl.obolibrary.org/obo/GO_0019523	L-idonate metabolic process	http://purl.obolibrary.org/obo/CHEBI_17796	L-idonate
http://purl.obolibrary.org/obo/GO_0097052	L-kynurenine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57959	L-kynurenine zwitterion
http://purl.obolibrary.org/obo/GO_0046440	L-lysine metabolic process	http://purl.obolibrary.org/obo/CHEBI_32551	L-lysinium(1+)
http://purl.obolibrary.org/obo/GO_0019324	L-lyxose metabolic process	http://purl.obolibrary.org/obo/CHEBI_28480	aldehydo-L-lyxose
http://purl.obolibrary.org/obo/GO_0046491	L-methylmalonyl-CoA metabolic process	http://purl.obolibrary.org/obo/CHEBI_57326	(R)-methylmalonyl-CoA(5-)
http://purl.obolibrary.org/obo/GO_0006558	L-phenylalanine metabolic process	http://purl.obolibrary.org/obo/CHEBI_58095	L-phenylalanine zwitterion
http://purl.obolibrary.org/obo/GO_0019502	L-proline betaine metabolic process	http://purl.obolibrary.org/obo/CHEBI_35280	L-proline betaine
http://purl.obolibrary.org/obo/GO_0006563	L-serine metabolic process	http://purl.obolibrary.org/obo/CHEBI_33384	L-serine zwitterion
http://purl.obolibrary.org/obo/GO_0019312	L-sorbose metabolic process	http://purl.obolibrary.org/obo/CHEBI_17266	L-sorbose
http://purl.obolibrary.org/obo/GO_0051164	L-xylitol metabolic process	http://purl.obolibrary.org/obo/CHEBI_17151	xylitol
http://purl.obolibrary.org/obo/GO_1902759	Mo(VI)-molybdopterin cytosine dinucleotide metabolic process	http://purl.obolibrary.org/obo/CHEBI_71308	Mo(VI)-molybdopterin cytosine dinucleotide(2-)
http://purl.obolibrary.org/obo/GO_0019720	Mo-molybdopterin cofactor metabolic process	http://purl.obolibrary.org/obo/CHEBI_21437	Mo-molybdopterin cofactor
http://purl.obolibrary.org/obo/GO_1900549	N',N'',N'''-triacetylfusarinine C metabolic process	http://purl.obolibrary.org/obo/CHEBI_60481	N',N'',N'''-triacetylfusarinine C
http://purl.obolibrary.org/obo/GO_2001298	N(omega),N(omega)-dimethyl-L-arginine metabolic process	http://purl.obolibrary.org/obo/CHEBI_58326	N(omega),N(omega)-dimethyl-L-argininium(1+)
http://purl.obolibrary.org/obo/GO_2001296	N(omega)-methyl-L-arginine metabolic process	http://purl.obolibrary.org/obo/CHEBI_114953	(2S)-2-ammonio-5-{[iminio(methylamino)methyl]amino}pentanoate
http://purl.obolibrary.org/obo/GO_0006044	N-acetylglucosamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_59640	N-acetylglucosamine
http://purl.obolibrary.org/obo/GO_0006051	N-acetylmannosamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_62164	N-acetylmannosamine
http://purl.obolibrary.org/obo/GO_0097172	N-acetylmuramic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_47978	N-acetylmuramate
http://purl.obolibrary.org/obo/GO_0006054	N-acetylneuraminate metabolic process	http://purl.obolibrary.org/obo/CHEBI_35418	N-acetylneuraminate
http://purl.obolibrary.org/obo/GO_0070291	N-acylethanolamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_52640	N-acylethanolamine
http://purl.obolibrary.org/obo/GO_0070292	N-acylphosphatidylethanolamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_62537	N-acylphosphatidylethanolamine(1-)
http://purl.obolibrary.org/obo/GO_0052708	N-alpha,N-alpha,N-alpha-trimethyl-L-histidine metabolic process	http://purl.obolibrary.org/obo/CHEBI_15781	N(alpha),N(alpha),N(alpha)-trimethyl-L-histidine
http://purl.obolibrary.org/obo/GO_0042201	N-cyclopropylmelamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_30260	cyromazine
http://purl.obolibrary.org/obo/GO_0019674	NAD metabolic process	http://purl.obolibrary.org/obo/CHEBI_13389	NAD
http://purl.obolibrary.org/obo/GO_0006734	NADH metabolic process	http://purl.obolibrary.org/obo/CHEBI_57945	NADH(2-)
http://purl.obolibrary.org/obo/GO_0006739	NADP metabolic process	http://purl.obolibrary.org/obo/CHEBI_25523	NADP
http://purl.obolibrary.org/obo/GO_0016070	RNA metabolic process	http://purl.obolibrary.org/obo/CHEBI_33697	ribonucleic acid
http://purl.obolibrary.org/obo/GO_0046498	S-adenosylhomocysteine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57856	S-adenosyl-L-homocysteine zwitterion
http://purl.obolibrary.org/obo/GO_0046499	S-adenosylmethioninamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57443	S-adenosylmethioninaminium
http://purl.obolibrary.org/obo/GO_0046500	S-adenosylmethionine metabolic process	http://purl.obolibrary.org/obo/CHEBI_59789	S-adenosyl-L-methionine zwitterion
http://purl.obolibrary.org/obo/GO_0016143	S-glycoside metabolic process	http://purl.obolibrary.org/obo/CHEBI_35275	S-glycosyl compound
http://purl.obolibrary.org/obo/GO_0033477	S-methylmethionine metabolic process	http://purl.obolibrary.org/obo/CHEBI_58252	S-methyl-L-methionine zwitterion
http://purl.obolibrary.org/obo/GO_0046043	TDP metabolic process	http://purl.obolibrary.org/obo/CHEBI_61417	TDP(3-)
http://purl.obolibrary.org/obo/GO_0046044	TMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_142797	TMP(2-)
http://purl.obolibrary.org/obo/GO_0046046	TTP metabolic process	http://purl.obolibrary.org/obo/CHEBI_63527	TTP(4-)
http://purl.obolibrary.org/obo/GO_0046048	UDP metabolic process	http://purl.obolibrary.org/obo/CHEBI_58223	UDP(3-)
http://purl.obolibrary.org/obo/GO_2001313	UDP-4-deoxy-4-formamido-beta-L-arabinopyranose metabolic process	http://purl.obolibrary.org/obo/CHEBI_58709	UDP-4-deoxy-4-formamido-beta-L-arabinopyranose(2-)
http://purl.obolibrary.org/obo/GO_0033351	UDP-D-apiose metabolic process	http://purl.obolibrary.org/obo/CHEBI_57572	UDP-D-apiose(2-)
http://purl.obolibrary.org/obo/GO_0052573	UDP-D-galactose metabolic process	http://purl.obolibrary.org/obo/CHEBI_58439	UDP-D-galactose(2-)
http://purl.obolibrary.org/obo/GO_0033479	UDP-D-galacturonate metabolic process	http://purl.obolibrary.org/obo/CHEBI_57635	UDP-alpha-D-galacturonate(3-)
http://purl.obolibrary.org/obo/GO_0033319	UDP-D-xylose metabolic process	http://purl.obolibrary.org/obo/CHEBI_57632	UDP-alpha-D-xylose(2-)
http://purl.obolibrary.org/obo/GO_0033356	UDP-L-arabinose metabolic process	http://purl.obolibrary.org/obo/CHEBI_58341	UDP-L-arabinose(2-)
http://purl.obolibrary.org/obo/GO_0019276	UDP-N-acetylgalactosamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57847	UDP-N-acetyl-D-galactosamine(2-)
http://purl.obolibrary.org/obo/GO_0006047	UDP-N-acetylglucosamine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57705	UDP-N-acetyl-alpha-D-glucosamine(2-)
http://purl.obolibrary.org/obo/GO_0006011	UDP-glucose metabolic process	http://purl.obolibrary.org/obo/CHEBI_58367	UDP-D-glucose(2-)
http://purl.obolibrary.org/obo/GO_0046398	UDP-glucuronate metabolic process	http://purl.obolibrary.org/obo/CHEBI_58052	UDP-alpha-D-glucuronate(3-)
http://purl.obolibrary.org/obo/GO_0033478	UDP-rhamnose metabolic process	http://purl.obolibrary.org/obo/CHEBI_60981	UDP-rhamnose(2-)
http://purl.obolibrary.org/obo/GO_0046049	UMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_57865	uridine 5'-monophosphate(2-)
http://purl.obolibrary.org/obo/GO_0046051	UTP metabolic process	http://purl.obolibrary.org/obo/CHEBI_46398	UTP(4-)
http://purl.obolibrary.org/obo/GO_0042046	W-molybdopterin cofactor metabolic process	http://purl.obolibrary.org/obo/CHEBI_60215	W-molybdopterin cofactor
http://purl.obolibrary.org/obo/GO_0097292	XMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_57464	5'-xanthylate(2-)
http://purl.obolibrary.org/obo/GO_0018983	Z-phenylacetaldoxime metabolic process	http://purl.obolibrary.org/obo/CHEBI_50723	(Z)-phenylacetaldehyde oxime
http://purl.obolibrary.org/obo/GO_0009687	abscisic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_62071	2-cis-abscisate
http://purl.obolibrary.org/obo/GO_0006117	acetaldehyde metabolic process	http://purl.obolibrary.org/obo/CHEBI_15343	acetaldehyde
http://purl.obolibrary.org/obo/GO_1900619	acetate ester metabolic process	http://purl.obolibrary.org/obo/CHEBI_47622	acetate ester
http://purl.obolibrary.org/obo/GO_0006083	acetate metabolic process	http://purl.obolibrary.org/obo/CHEBI_30089	acetate
http://purl.obolibrary.org/obo/GO_0043438	acetoacetic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_13705	acetoacetate
http://purl.obolibrary.org/obo/GO_0045149	acetoin metabolic process	http://purl.obolibrary.org/obo/CHEBI_15688	acetoin
http://purl.obolibrary.org/obo/GO_0006084	acetyl-CoA metabolic process	http://purl.obolibrary.org/obo/CHEBI_57288	acetyl-CoA(4-)
http://purl.obolibrary.org/obo/GO_0008291	acetylcholine metabolic process	http://purl.obolibrary.org/obo/CHEBI_15355	acetylcholine
http://purl.obolibrary.org/obo/GO_0018864	acetylene metabolic process	http://purl.obolibrary.org/obo/CHEBI_27518	acetylene
http://purl.obolibrary.org/obo/GO_0120246	acetylenic compound metabolic process	http://purl.obolibrary.org/obo/CHEBI_73474	acetylenic compound
http://purl.obolibrary.org/obo/GO_0042860	achromobactin metabolic process	http://purl.obolibrary.org/obo/CHEBI_61346	achromobactin
http://purl.obolibrary.org/obo/GO_0018865	acrylonitrile metabolic process	http://purl.obolibrary.org/obo/CHEBI_28217	acrylonitrile
http://purl.obolibrary.org/obo/GO_1901110	actinorhodin metabolic process	http://purl.obolibrary.org/obo/CHEBI_91020	actinorhodin(3-)
http://purl.obolibrary.org/obo/GO_0006637	acyl-CoA metabolic process	http://purl.obolibrary.org/obo/CHEBI_58342	acyl-CoA(4-)
http://purl.obolibrary.org/obo/GO_0006639	acylglycerol metabolic process	http://purl.obolibrary.org/obo/CHEBI_47778	glyceride
http://purl.obolibrary.org/obo/GO_0018866	adamantanone metabolic process	http://purl.obolibrary.org/obo/CHEBI_40611	adamantanone
http://purl.obolibrary.org/obo/GO_0046083	adenine metabolic process	http://purl.obolibrary.org/obo/CHEBI_16708	adenine
http://purl.obolibrary.org/obo/GO_1901910	adenosine 5'-(hexahydrogen pentaphosphate) metabolic process	http://purl.obolibrary.org/obo/CHEBI_63813	adenosine 5'-pentaphosphate(6-)
http://purl.obolibrary.org/obo/GO_0046085	adenosine metabolic process	http://purl.obolibrary.org/obo/CHEBI_16335	adenosine
http://purl.obolibrary.org/obo/GO_0046442	aerobactin metabolic process	http://purl.obolibrary.org/obo/CHEBI_58396	aerobactinate(3-)
http://purl.obolibrary.org/obo/GO_0046222	aflatoxin metabolic process	http://purl.obolibrary.org/obo/CHEBI_22271	aflatoxin
http://purl.obolibrary.org/obo/GO_0033535	ajugose metabolic process	http://purl.obolibrary.org/obo/CHEBI_28554	ajugose
http://purl.obolibrary.org/obo/GO_0006522	alanine metabolic process	http://purl.obolibrary.org/obo/CHEBI_66916	alanine zwitterion
http://purl.obolibrary.org/obo/GO_0006066	alcohol metabolic process	http://purl.obolibrary.org/obo/CHEBI_30879	alcohol
http://purl.obolibrary.org/obo/GO_0019577	aldaric acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_22289	aldaric acid anion
http://purl.obolibrary.org/obo/GO_0019400	alditol metabolic process	http://purl.obolibrary.org/obo/CHEBI_17522	alditol
http://purl.obolibrary.org/obo/GO_0052646	alditol phosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_22297	alditol phosphate
http://purl.obolibrary.org/obo/GO_0019520	aldonic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_22299	aldonate
http://purl.obolibrary.org/obo/GO_0032341	aldosterone metabolic process	http://purl.obolibrary.org/obo/CHEBI_27584	aldosterone
http://purl.obolibrary.org/obo/GO_0019330	aldoxime metabolic process	http://purl.obolibrary.org/obo/CHEBI_22307	aldoxime
http://purl.obolibrary.org/obo/GO_0042120	alginic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_58187	alginate
http://purl.obolibrary.org/obo/GO_0009820	alkaloid metabolic process	http://purl.obolibrary.org/obo/CHEBI_22315	alkaloid
http://purl.obolibrary.org/obo/GO_0019694	alkanesulfonate metabolic process	http://purl.obolibrary.org/obo/CHEBI_134249	alkanesulfonate oxoanion
http://purl.obolibrary.org/obo/GO_1901831	all-trans-neoxanthin metabolic process	http://purl.obolibrary.org/obo/CHEBI_32446	all-trans-neoxanthin
http://purl.obolibrary.org/obo/GO_0000255	allantoin metabolic process	http://purl.obolibrary.org/obo/CHEBI_15676	allantoin
http://purl.obolibrary.org/obo/GO_0019313	allose metabolic process	http://purl.obolibrary.org/obo/CHEBI_37690	allose
http://purl.obolibrary.org/obo/GO_1901605	alpha-amino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_78608	alpha-amino acid zwitterion
http://purl.obolibrary.org/obo/GO_1901929	alpha-copaene metabolic process	http://purl.obolibrary.org/obo/CHEBI_10221	alpha-copaene
http://purl.obolibrary.org/obo/GO_0030978	alpha-glucan metabolic process	http://purl.obolibrary.org/obo/CHEBI_22385	alpha-D-glucan
http://purl.obolibrary.org/obo/GO_0036109	alpha-linolenic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_32387	alpha-linolenate
http://purl.obolibrary.org/obo/GO_0018867	alpha-pinene metabolic process	http://purl.obolibrary.org/obo/CHEBI_36740	alpha-pinene
http://purl.obolibrary.org/obo/GO_0097289	alpha-ribazole metabolic process	http://purl.obolibrary.org/obo/CHEBI_10329	alpha-ribazole
http://purl.obolibrary.org/obo/GO_1901819	alpha-zeacarotene metabolic process	http://purl.obolibrary.org/obo/CHEBI_35063	alpha-zeacarotene
http://purl.obolibrary.org/obo/GO_0043603	amide metabolic process	http://purl.obolibrary.org/obo/CHEBI_32988	amide
http://purl.obolibrary.org/obo/GO_0009308	amine metabolic process	http://purl.obolibrary.org/obo/CHEBI_32952	amine
http://purl.obolibrary.org/obo/GO_0006520	amino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_37022	amino-acid anion
http://purl.obolibrary.org/obo/GO_0052779	amino disaccharide metabolic process	http://purl.obolibrary.org/obo/CHEBI_22480	amino disaccharide
http://purl.obolibrary.org/obo/GO_0006040	amino sugar metabolic process	http://purl.obolibrary.org/obo/CHEBI_28963	amino sugar
http://purl.obolibrary.org/obo/GO_0006577	amino-acid betaine metabolic process	http://purl.obolibrary.org/obo/CHEBI_22860	amino-acid betaine
http://purl.obolibrary.org/obo/GO_0006022	aminoglycan metabolic process	http://purl.obolibrary.org/obo/CHEBI_22506	aminoglycan
http://purl.obolibrary.org/obo/GO_0030647	aminoglycoside antibiotic metabolic process	http://purl.obolibrary.org/obo/CHEBI_22507	aminoglycoside antibiotic
http://purl.obolibrary.org/obo/GO_0033051	aminophosphonate metabolic process	http://purl.obolibrary.org/obo/CHEBI_61111	aminophosphonate
http://purl.obolibrary.org/obo/GO_0097164	ammonium ion metabolic process	http://purl.obolibrary.org/obo/CHEBI_28938	ammonium
http://purl.obolibrary.org/obo/GO_0050435	amyloid-beta metabolic process	http://purl.obolibrary.org/obo/CHEBI_64645	amyloid-beta
http://purl.obolibrary.org/obo/GO_2000896	amylopectin metabolic process	http://purl.obolibrary.org/obo/CHEBI_28057	amylopectin
http://purl.obolibrary.org/obo/GO_0008209	androgen metabolic process	http://purl.obolibrary.org/obo/GOCHE_50113	substance with androgen role
http://purl.obolibrary.org/obo/GO_0033069	ansamycin metabolic process	http://purl.obolibrary.org/obo/CHEBI_22565	ansamycin
http://purl.obolibrary.org/obo/GO_0043420	anthranilate metabolic process	http://purl.obolibrary.org/obo/CHEBI_16567	anthranilate
http://purl.obolibrary.org/obo/GO_0016999	antibiotic metabolic process	http://purl.obolibrary.org/obo/GOCHE_33281	substance with antimicrobial agent role
http://purl.obolibrary.org/obo/GO_0042868	antisense RNA metabolic process	http://purl.obolibrary.org/obo/SO_0000644	antisense_RNA
http://purl.obolibrary.org/obo/GO_0010397	apiogalacturonan metabolic process	http://purl.obolibrary.org/obo/CHEBI_64616	apiogalacturonan
http://purl.obolibrary.org/obo/GO_0033349	apiose metabolic process	http://purl.obolibrary.org/obo/CHEBI_16689	D-apiose
http://purl.obolibrary.org/obo/GO_0043288	apocarotenoid metabolic process	http://purl.obolibrary.org/obo/CHEBI_53183	apo carotenoid
http://purl.obolibrary.org/obo/GO_0031221	arabinan metabolic process	http://purl.obolibrary.org/obo/CHEBI_22590	arabinan
http://purl.obolibrary.org/obo/GO_0019566	arabinose metabolic process	http://purl.obolibrary.org/obo/CHEBI_22599	arabinose
http://purl.obolibrary.org/obo/GO_0010416	arabinoxylan-containing compound metabolic process	http://purl.obolibrary.org/obo/CHEBI_22603	arabinoxylans
http://purl.obolibrary.org/obo/GO_0051161	arabitol metabolic process	http://purl.obolibrary.org/obo/CHEBI_22605	arabinitol
http://purl.obolibrary.org/obo/GO_0019369	arachidonic acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_32395	arachidonate
http://purl.obolibrary.org/obo/GO_0006525	arginine metabolic process	http://purl.obolibrary.org/obo/CHEBI_32696	argininium(1+)
http://purl.obolibrary.org/obo/GO_0000053	argininosuccinate metabolic process	http://purl.obolibrary.org/obo/CHEBI_57472	(N(omega)-L-arginino)succinate(1-)
http://purl.obolibrary.org/obo/GO_0009072	aromatic amino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_33856	aromatic amino acid
http://purl.obolibrary.org/obo/GO_1902654	aromatic primary alcohol metabolic process	http://purl.obolibrary.org/obo/CHEBI_33857	aromatic primary alcohol
http://purl.obolibrary.org/obo/GO_0018872	arsonoacetate metabolic process	http://purl.obolibrary.org/obo/CHEBI_28506	arsonoacetic acid
http://purl.obolibrary.org/obo/GO_1900585	arugosin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64436	arugosin
http://purl.obolibrary.org/obo/GO_1904069	ascaroside metabolic process	http://purl.obolibrary.org/obo/CHEBI_79202	ascaroside
http://purl.obolibrary.org/obo/GO_0006528	asparagine metabolic process	http://purl.obolibrary.org/obo/CHEBI_32660	asparaginate
http://purl.obolibrary.org/obo/GO_0009066	aspartate family amino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_22658	aspartate family amino acid
http://purl.obolibrary.org/obo/GO_0006531	aspartate metabolic process	http://purl.obolibrary.org/obo/CHEBI_35391	aspartate(1-)
http://purl.obolibrary.org/obo/GO_1900552	asperfuranone metabolic process	http://purl.obolibrary.org/obo/CHEBI_64397	asperfuranone
http://purl.obolibrary.org/obo/GO_0036182	asperthecin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64161	asperthecin
http://purl.obolibrary.org/obo/GO_1901516	aspyridone A metabolic process	http://purl.obolibrary.org/obo/CHEBI_64704	aspyridone A
http://purl.obolibrary.org/obo/GO_1901519	aspyridone B metabolic process	http://purl.obolibrary.org/obo/CHEBI_64705	aspyridone B
http://purl.obolibrary.org/obo/GO_1901813	astaxanthin metabolic process	http://purl.obolibrary.org/obo/CHEBI_40968	astaxanthin
http://purl.obolibrary.org/obo/GO_0018873	atrazine metabolic process	http://purl.obolibrary.org/obo/CHEBI_15930	atrazine
http://purl.obolibrary.org/obo/GO_0051550	aurone metabolic process	http://purl.obolibrary.org/obo/CHEBI_47964	aurone
http://purl.obolibrary.org/obo/GO_1900558	austinol metabolic process	http://purl.obolibrary.org/obo/CHEBI_64418	austinol
http://purl.obolibrary.org/obo/GO_0009850	auxin metabolic process	http://purl.obolibrary.org/obo/GOCHE_22676	substance with auxin role
http://purl.obolibrary.org/obo/GO_1900761	averantin metabolic process	http://purl.obolibrary.org/obo/CHEBI_64522	averantin
http://purl.obolibrary.org/obo/GO_0071792	bacillithiol metabolic process	http://purl.obolibrary.org/obo/CHEBI_64876	bacillithiol(1-)
http://purl.obolibrary.org/obo/GO_1901122	bacitracin A metabolic process	http://purl.obolibrary.org/obo/CHEBI_184381	bacitracin A zwitterion
http://purl.obolibrary.org/obo/GO_0030493	bacteriochlorophyll metabolic process	http://purl.obolibrary.org/obo/CHEBI_38201	bacteriochlorophyll
http://purl.obolibrary.org/obo/GO_0046224	bacteriocin metabolic process	http://purl.obolibrary.org/obo/CHEBI_48081	bacteriocin
http://purl.obolibrary.org/obo/GO_0070580	base J metabolic process	http://purl.obolibrary.org/obo/CHEBI_61265	(beta-D-glucopyranosyloxymethyl)deoxyuridine 5'-monophosphate residue
http://purl.obolibrary.org/obo/GO_0018910	benzene metabolic process	http://purl.obolibrary.org/obo/CHEBI_16716	benzene
http://purl.obolibrary.org/obo/GO_0042537	benzene-containing compound metabolic process	http://purl.obolibrary.org/obo/CHEBI_22712	benzenes
http://purl.obolibrary.org/obo/GO_0018874	benzoate metabolic process	http://purl.obolibrary.org/obo/CHEBI_16150	benzoate
http://purl.obolibrary.org/obo/GO_0018876	benzonitrile metabolic process	http://purl.obolibrary.org/obo/CHEBI_27991	benzonitrile
http://purl.obolibrary.org/obo/GO_1901787	benzoyl-CoA metabolic process	http://purl.obolibrary.org/obo/CHEBI_57369	benzoyl-CoA(4-)
http://purl.obolibrary.org/obo/GO_0046445	benzyl isoquinoline alkaloid metabolic process	http://purl.obolibrary.org/obo/CHEBI_22750	benzylisoquinoline alkaloid
http://purl.obolibrary.org/obo/GO_1901086	benzylpenicillin metabolic process	http://purl.obolibrary.org/obo/CHEBI_51354	benzylpenicillin(1-)
http://purl.obolibrary.org/obo/GO_0035832	berbamunine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57894	berbamuninium(2+)
http://purl.obolibrary.org/obo/GO_0018877	beta-1,2,3,4,5,6-hexachlorocyclohexane metabolic process	http://purl.obolibrary.org/obo/CHEBI_28428	beta-hexachlorocyclohexane
http://purl.obolibrary.org/obo/GO_0070135	beta-1,2-oligomannoside metabolic process	http://purl.obolibrary.org/obo/CHEBI_59573	(1->2)-beta-D-mannan
http://purl.obolibrary.org/obo/GO_1901356	beta-D-galactofuranose metabolic process	http://purl.obolibrary.org/obo/CHEBI_59497	beta-D-galactofuranose
http://purl.obolibrary.org/obo/GO_1901759	beta-L-Ara4N-lipid A metabolic process	http://purl.obolibrary.org/obo/CHEBI_47763	beta-L-Ara4N-lipid A
http://purl.obolibrary.org/obo/GO_0019482	beta-alanine metabolic process	http://purl.obolibrary.org/obo/CHEBI_57966	beta-alanine zwitterion
http://purl.obolibrary.org/obo/GO_1901810	beta-carotene metabolic process	http://purl.obolibrary.org/obo/CHEBI_17579	beta-carotene
http://purl.obolibrary.org/obo/GO_1901935	beta-caryophyllene metabolic process	http://purl.obolibrary.org/obo/CHEBI_63191	beta-caryophyllene
http://purl.obolibrary.org/obo/GO_0051273	beta-glucan metabolic process	http://purl.obolibrary.org/obo/CHEBI_28793	beta-D-glucan
http://purl.obolibrary.org/obo/GO_1901804	beta-glucoside metabolic process	http://purl.obolibrary.org/obo/CHEBI_60980	beta-glucoside
http://purl.obolibrary.org/obo/GO_0030653	beta-lactam antibiotic metabolic process	http://purl.obolibrary.org/obo/CHEBI_27933	beta-lactam antibiotic
http://purl.obolibrary.org/obo/GO_1901816	beta-zeacarotene metabolic process	http://purl.obolibrary.org/obo/CHEBI_27533	beta-zeacarotene
http://purl.obolibrary.org/obo/GO_1902061	betaine aldehyde metabolic process	http://purl.obolibrary.org/obo/CHEBI_15710	betaine aldehyde
http://purl.obolibrary.org/obo/GO_0052801	bicyclic nitroimidazole metabolic process	http://purl.obolibrary.org/obo/CHEBI_64973	bicyclic nitroimidazole
http://purl.obolibrary.org/obo/GO_1901932	bicyclogermacrene metabolic process	http://purl.obolibrary.org/obo/CHEBI_63709	bicyclogermacrene
http://purl.obolibrary.org/obo/GO_0008206	bile acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_36235	bile acid anion
http://purl.obolibrary.org/obo/GO_0006768	biotin metabolic process	http://purl.obolibrary.org/obo/CHEBI_57586	biotinate
http://purl.obolibrary.org/obo/GO_0018879	biphenyl metabolic process	http://purl.obolibrary.org/obo/CHEBI_17097	biphenyl
http://purl.obolibrary.org/obo/GO_0015956	bis(5'-nucleosidyl) oligophosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_61081	bis(5'-nucleosidyl) oliogophosphate
http://purl.obolibrary.org/obo/GO_1902757	bis(molybdopterin guanine dinucleotide)molybdenum metabolic process	http://purl.obolibrary.org/obo/CHEBI_22894	bis(molybdopterin guanine dinucleotide)molybdenum
http://purl.obolibrary.org/obo/GO_1905264	blasticidin S metabolic process	http://purl.obolibrary.org/obo/CHEBI_57289	blasticidin S(1+)
http://purl.obolibrary.org/obo/GO_0033967	box C/D RNA metabolic process	http://purl.obolibrary.org/obo/SO_0000593	C_D_box_snoRNA
http://purl.obolibrary.org/obo/GO_0033979	box H/ACA RNA metabolic process	http://purl.obolibrary.org/obo/SO_0000594	H_ACA_box_snoRNA
http://purl.obolibrary.org/obo/GO_0009081	branched-chain amino acid metabolic process	http://purl.obolibrary.org/obo/CHEBI_22918	branched-chain amino acid
http://purl.obolibrary.org/obo/GO_0016131	brassinosteroid metabolic process	http://purl.obolibrary.org/obo/CHEBI_22921	brassinosteroid
http://purl.obolibrary.org/obo/GO_0062173	brexanolone metabolic process	http://purl.obolibrary.org/obo/CHEBI_50169	brexanolone
http://purl.obolibrary.org/obo/GO_0018881	bromoxynil metabolic process	http://purl.obolibrary.org/obo/CHEBI_58046	3,5-dibromo-4-oxidobenzonitrile(1-)
http://purl.obolibrary.org/obo/GO_0034077	butanediol metabolic process	http://purl.obolibrary.org/obo/CHEBI_62064	butane-2,3-diol
http://purl.obolibrary.org/obo/GO_1901756	butirosin metabolic process	http://purl.obolibrary.org/obo/CHEBI_65109	butirosin
http://purl.obolibrary.org/obo/GO_0019605	butyrate metabolic process	http://purl.obolibrary.org/obo/CHEBI_17968	butyrate
http://purl.obolibrary.org/obo/GO_0046058	cAMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_58165	3',5'-cyclic AMP(1-)
http://purl.obolibrary.org/obo/GO_0046068	cGMP metabolic process	http://purl.obolibrary.org/obo/CHEBI_57746	3',5'-cyclic GMP(1-)
http://purl.obolibrary.org/obo/GO_1901926	cadinene metabolic process	http://purl.obolibrary.org/obo/CHEBI_22976	cadinene
http://purl.obolibrary.org/obo/GO_0052317	camalexin metabolic process	http://purl.obolibrary.org/obo/CHEBI_22990	camalexin
http://purl.obolibrary.org/obo/GO_1901125	candicidin metabolic process	http://purl.obolibrary.org/obo/CHEBI_354984	candicidin
http://purl.obolibrary.org/obo/GO_0018883	caprolactam metabolic process	http://purl.obolibrary.org/obo/CHEBI_28579	epsilon-caprolactam
http://purl.obolibrary.org/obo/GO_1901807	capsanthin metabolic process	http://purl.obolibrary.org/obo/CHEBI_3375	capsanthin
http://purl.obolibrary.org/obo/GO_1901864	capsorubin metabolic process	http://purl.obolibrary.org/obo/CHEBI_3378	capsorubin
http://purl.obolibrary.org/obo/GO_0070408	carbamoyl phosphate metabolic process	http://purl.obolibrary.org/obo/CHEBI_58228	carbamoyl phosphate(2-)
http://purl.obolibrary.org/obo/GO_1901767	carbapenem metabolic process	http://purl.obolibrary.org/obo/CHEBI_46765	carbapenem
http://purl.obolibrary.org/obo/GO_0018884	carbazole metabolic process	http://purl.obolibrary.org/obo/CHEBI_3391	carbazole
http://purl.obolibrary.org/obo/GO_1901135	carbohydrate derivative metabolic process	http://purl.obolibrary.org/obo/CHEBI_63299	carbohydrate derivative
